Date,symbol,open,close,high,low,volume
2019-06-30,btcusd,11921.0,10809.0,12234.0,10668.0,19105.1445201236
2019-07-01,btcusd,10800.0,10640.0,11231.0,10088.0,24903.2784965909
2019-07-02,btcusd,10641.0,10885.0,10965.0,9728.2,28825.4629680146
2019-07-03,btcusd,10884.0,11982.0,12025.0,10876.0,28089.7788388323
2019-07-04,btcusd,11983.0,11162.485686,12065.0,11055.0,19843.206442829
2019-07-05,btcusd,11162.0,11003.0,11452.0,10776.0,16366.1570290171
2019-07-06,btcusd,10999.0,11281.0,11720.0,10961.0,12208.0857554192
2019-07-07,btcusd,11276.0,11485.0,11620.0,11110.0,8423.29424403653
2019-07-08,btcusd,11485.0,12301.0,12383.0,11310.0,17838.6154782057
2019-07-09,btcusd,12301.52190528,12558.0,12814.64784556,12102.0,19166.9930467892
2019-07-10,btcusd,12564.0,12093.0,13174.0,11529.0,36055.916589555
2019-07-11,btcusd,12093.0,11340.0,12093.20135337,10970.0,21451.4536795133
2019-07-12,btcusd,11340.0,11765.0,11900.0,11099.0,12247.8982874
2019-07-13,btcusd,11765.10527017,11312.0,11803.0,10805.0,14722.69125074
2019-07-14,btcusd,11312.0,10204.0,11400.0,10122.0,22495.76148986
2019-07-15,btcusd,10199.0,10820.87573461,11058.0,9880.0,21438.16620214
2019-07-16,btcusd,10820.0,9423.8,11011.0,9352.0,26182.07387684
2019-07-17,btcusd,9420.0,9682.6,9975.0,9084.7,23128.15016171
2019-07-18,btcusd,9686.1,10622.0,10752.0,9260.6,28829.01022448
2019-07-19,btcusd,10622.0137754,10518.0,10760.0,10118.0,13155.63027303
2019-07-20,btcusd,10517.58324013,10740.0,11098.0,10370.0,12131.43744168
2019-07-21,btcusd,10740.0,10569.43491181,10812.0,10298.0,8247.37818017
2019-07-22,btcusd,10570.0,10328.0,10690.0,10052.0,10903.75495343
2019-07-23,btcusd,10330.88093683,9859.0,10330.88093683,9820.0,9766.29494047
2019-07-24,btcusd,9859.0,9768.96811218,9922.55144967,9534.05177698,11574.75755505
2019-07-25,btcusd,9773.0,9890.1,10188.0,9733.3,9222.08076596
2019-07-26,btcusd,9889.98495235,9840.3,9899.0,9650.2,5116.22858012
2019-07-27,btcusd,9840.36745434,9469.0,10199.0,9296.0,11774.25217655
2019-07-28,btcusd,9465.6,9519.0,9628.0,9101.4,7754.39956059
2019-07-29,btcusd,9519.0,9507.0,9738.3,9376.7,5696.48724957
2019-07-30,btcusd,9503.0,9588.99676375,9747.76671,9380.0,5188.09845512
2019-07-31,btcusd,9588.9,10088.0,10120.0,9575.49379853,7939.39798213
2019-08-01,btcusd,10087.98969503,10400.0,10500.0,9875.0,7699.36379769
2019-08-02,btcusd,10400.0,10520.0,10659.0,10331.0,8439.87873054
2019-08-03,btcusd,10519.0,10822.0,10917.0,10506.0,7421.473594
2019-08-04,btcusd,10822.0,10973.0,11060.0,10514.0,9280.21057575
2019-08-05,btcusd,10973.0,11824.0,11939.0,10973.0,16130.53127869
2019-08-06,btcusd,11828.0,11472.0,12325.0,11249.0,19339.46762863
2019-08-07,btcusd,11471.20065,11999.0,12153.0,11385.0,13658.90010528
2019-08-08,btcusd,11999.0,12050.0,12130.0,11550.0,10988.14552463
2019-08-09,btcusd,12050.0,11891.0,12097.0,11703.0,7808.28743736
2019-08-10,btcusd,11891.0,11311.40028487,12011.0,11208.0,9023.81106403
2019-08-11,btcusd,11311.0,11565.357744,11615.0,11129.0,5494.66919569
2019-08-12,btcusd,11575.0,11404.0,11585.0,11260.0,3201.4259753
2019-08-13,btcusd,11411.0,10904.01068603,11468.0,10800.0,9004.00070497
2019-08-14,btcusd,10906.0,10064.558229,10909.0,9966.0,14507.83851046
2019-08-15,btcusd,10067.0,10324.265494,10471.0,9522.0,17368.17966885
2019-08-16,btcusd,10324.0,10369.0,10568.0,9777.0,12890.55656975
2019-08-17,btcusd,10369.00204593,10228.0,10494.70238424,10004.0,4885.63998835
2019-08-18,btcusd,10231.0,10332.192078,10533.0,10086.0,3901.85390471
2019-08-19,btcusd,10328.434234,10938.0,10964.0,10280.0,7375.38019863
2019-08-20,btcusd,10938.0,10792.13576002,10993.0,10584.0,5830.91975682
2019-08-21,btcusd,10793.0,10146.95441589,10825.0,9824.0,11793.40483293
2019-08-22,btcusd,10146.0,10117.0,10255.0,9787.0,6533.30404457
2019-08-23,btcusd,10116.0,10408.0,10466.0,10047.0,6391.24399499
2019-08-24,btcusd,10408.0,10154.0,10427.0,9893.8,5409.27540947
2019-08-25,btcusd,10155.0,10132.0,10350.0,9805.8,5207.27736806
2019-08-26,btcusd,10133.0,10377.0,10675.0,10133.0,8979.04620731
2019-08-27,btcusd,10377.0,10184.0,10395.0,10021.0,4518.47246489
2019-08-28,btcusd,10189.0,9727.4,10370.0,9570.0,10406.37604326
2019-08-29,btcusd,9727.6,9509.4,9729.7,9358.2,7081.07803894
2019-08-30,btcusd,9509.5,9601.0,9725.0,9380.4,3754.77640186
2019-08-31,btcusd,9600.7,9623.9,9715.0,9471.9,2754.09590112
2019-09-01,btcusd,9617.8,9779.1,9868.0,9555.0,2874.08149481
2019-09-02,btcusd,9779.1,10388.0,10474.0,9754.56718098,11140.300192
2019-09-03,btcusd,10388.0,10641.0,10766.0,10291.0,10739.36535758
2019-09-04,btcusd,10641.04817556,10590.0,10849.0,10410.0,6254.72308921
2019-09-05,btcusd,10591.0,10582.92652081,10663.0,10481.64244548,3012.41430648
2019-09-06,btcusd,10579.0,10305.0,10933.0,10208.0,11278.19783621
2019-09-07,btcusd,10311.0,10489.0,10582.0,10306.0,3376.30614229
2019-09-08,btcusd,10490.0,10415.0,10599.0,10241.90944816,3505.55885029
2019-09-09,btcusd,10412.0,10317.0,10557.0,10118.0,5201.53303373
2019-09-10,btcusd,10317.363817,10121.0,10399.0,9959.0,4211.66529481
2019-09-11,btcusd,10121.75849382,10175.0,10300.0,9814.0,4355.86695745
2019-09-12,btcusd,10175.0,10452.0,10488.0,10064.0,4402.71457761
2019-09-13,btcusd,10450.0,10374.0,10475.0,10155.0,4501.81303183
2019-09-14,btcusd,10384.0,10380.0,10488.0,10255.0,3157.74265392
2019-09-15,btcusd,10381.0,10321.0,10403.0,10275.0,1885.6285794
2019-09-16,btcusd,10321.97636977,10290.0,10404.0,10091.0,5515.60687192
2019-09-17,btcusd,10289.49629127,10214.08319674,10308.0,10163.0,2944.73433784
2019-09-18,btcusd,10216.0,10185.0,10278.0,10111.0,3339.17191254
2019-09-19,btcusd,10184.97069252,10301.0,10487.0,9655.0,9766.20759473
2019-09-20,btcusd,10300.768691,10197.0,10340.0,10104.0,2514.16347485
2019-09-21,btcusd,10197.99421167,10013.0,10199.0,9942.9,2979.88388402
2019-09-22,btcusd,10012.456212,10055.0,10105.0,9880.7,2753.46679225
2019-09-23,btcusd,10059.0,9702.6,10077.0,9610.3,5489.73040839
2019-09-24,btcusd,9708.5,8538.7,9795.0,8100.0,34869.18936608
2019-09-25,btcusd,8536.98431152,8475.3,8773.6,8262.0,12773.96302908
2019-09-26,btcusd,8472.0,8105.9,8493.07282992,7796.6,15418.99302226
2019-09-27,btcusd,8105.9,8213.4,8309.8,7906.3,7469.15589624
2019-09-28,btcusd,8213.4,8238.2,8390.0,8032.1,5448.66037286
2019-09-29,btcusd,8238.2,8090.0,8260.2,7930.0,6143.57880321
2019-09-30,btcusd,8090.0,8331.13524644,8385.0,7733.3,10919.90168886
2019-10-01,btcusd,8337.34811911,8334.9,8539.3,8228.0,5835.93129998
2019-10-02,btcusd,8333.67958178,8414.8772103,8420.0,8193.0,3449.86707431
2019-10-03,btcusd,8414.8772103,8261.1,8440.0,8084.1,3716.23972709
2019-10-04,btcusd,8260.5,8170.0,8264.9,8032.7,3051.67351222
2019-10-05,btcusd,8170.1,8162.5,8210.8,8040.0,3327.5512383
2019-10-06,btcusd,8163.2,7883.0,8183.23540584,7806.7,5857.57227204
2019-10-07,btcusd,7882.6,8227.0,8366.1,7793.2,8149.94723034
2019-10-08,btcusd,8226.9,8205.0,8362.0,8132.7,3466.84346322
2019-10-09,btcusd,8205.0,8607.5,8719.2,8146.55980111,8392.43741424
2019-10-10,btcusd,8607.4,8596.0,8683.9,8472.0,4319.92257317
2019-10-11,btcusd,8596.0,8278.2,8815.3,8253.0,6078.77656871
2019-10-12,btcusd,8278.4,8319.6,8423.7,8270.5,1707.70646064
2019-10-13,btcusd,8320.3,8304.9,8477.96534398,8160.4,4042.57348547
2019-10-14,btcusd,8304.9,8369.9648501,8428.2,8227.3,2540.53832557
2019-10-15,btcusd,8369.9648501,8191.1,8439.7,8100.0,3276.54047254
2019-10-16,btcusd,8191.1,8016.0,8204.3,7960.0,7077.38095353
2019-10-17,btcusd,8016.1,8092.3,8150.5326571,7949.3,2811.80766712
2019-10-18,btcusd,8092.3,7987.3,8135.11397057,7860.0,5300.35145403
2019-10-19,btcusd,7989.1,7992.9,8119.5,7927.0,3511.19965694
2019-10-20,btcusd,7993.0,8260.7,8337.0,7921.6,4866.62207128
2019-10-21,btcusd,8260.7,8243.8,8371.3,8181.8,3420.45992308
2019-10-22,btcusd,8243.8806926,8054.3,8333.0,8034.9,3851.3730258
2019-10-23,btcusd,8054.0,7493.7,8074.5,7333.4,12982.85663459
2019-10-24,btcusd,7493.7,7453.0,7529.0,7367.9,5804.04138743
2019-10-25,btcusd,7453.1,8679.1,8803.1,7426.0,17096.47880214
2019-10-26,btcusd,8678.8,9270.9,10480.0,8661.8518214,32057.68092297
2019-10-27,btcusd,9274.9,9571.8,9823.86430734,9121.2,11105.29732283
2019-10-28,btcusd,9573.9,9225.7,9948.9,9216.8,8992.94215642
2019-10-29,btcusd,9229.2,9445.5,9559.80072846,9100.0,6727.59142814
2019-10-30,btcusd,9446.9,9184.3,9446.9,9035.0,5047.69580549
2019-10-31,btcusd,9184.4,9185.6,9467.1,8982.1,5668.14046139
2019-11-01,btcusd,9186.6,9289.0,9333.0,9085.5577764,4090.95705993
2019-11-02,btcusd,9288.4,9332.1,9429.5,9251.50119619,3657.49109114
2019-11-03,btcusd,9332.2,9222.4,9400.6,9100.0,3616.53932035
2019-11-04,btcusd,9223.0,9440.0,9645.0,9152.0,7470.0597828
2019-11-05,btcusd,9441.2,9339.7,9504.09548235,9185.1,3412.6666629
2019-11-06,btcusd,9337.19572,9352.8,9475.0,9278.0,3469.75747056
2019-11-07,btcusd,9354.9295,9209.2,9387.1,9051.6,3746.1431351
2019-11-08,btcusd,9212.5,8782.3,9252.9,8681.0,7864.40438304
2019-11-09,btcusd,8782.3,8828.04720425,8896.0,8734.8,1958.39039443
2019-11-10,btcusd,8828.04720425,9069.7,9250.0,8764.0,4635.78686933
2019-11-11,btcusd,9069.7,8737.71515942,9108.5,8616.5,4243.05003964
2019-11-12,btcusd,8737.71515942,8830.0,8910.0,8602.0,3504.6630025
2019-11-13,btcusd,8830.0,8801.1,8849.9,8730.3,1340.10028215
2019-11-14,btcusd,8800.99369654,8655.7,8817.4,8600.0,3304.67593606
2019-11-15,btcusd,8655.4,8495.83262528,8800.0,8420.1,5184.16675492
2019-11-16,btcusd,8495.8,8523.5,8577.0,8440.1,1534.61094713
2019-11-17,btcusd,8523.4,8537.3,8699.5,8404.4,2837.15367335
2019-11-18,btcusd,8537.0,8219.5,8537.0,8117.0,6362.43660724
2019-11-19,btcusd,8219.5,8164.9,8245.53052527,8051.7,3703.8972421
2019-11-20,btcusd,8164.9,8126.4,8257.8,8081.0,2060.18583228
2019-11-21,btcusd,8126.4,7671.1,8155.9,7500.0,9890.61993828
2019-11-22,btcusd,7671.1,7317.2,7766.0,6819.2,19368.41530127
2019-11-23,btcusd,7318.6,7352.6,7385.0,7141.0,4626.89050391
2019-11-24,btcusd,7352.7,6965.3,7372.0,6922.0,8576.35608923
2019-11-25,btcusd,6965.2,7162.8,7414.4,6618.0,18517.18653203
2019-11-26,btcusd,7162.8,7198.3,7386.3,7047.2,5197.47942672
2019-11-27,btcusd,7198.6,7549.3,7689.0,6878.2,13895.62700653
2019-11-28,btcusd,7547.3,7460.8,7690.0,7415.0,4302.7005309
2019-11-29,btcusd,7460.7,7796.6,7933.4,7450.0,7279.60305758
2019-11-30,btcusd,7796.6,7599.8823169,7861.6,7492.0,4974.18851876
2019-12-01,btcusd,7599.3,7450.1,7600.1,7288.6,6332.70042487
2019-12-02,btcusd,7450.04707791,7350.25736,7467.3,7206.4,4628.57147872
2019-12-03,btcusd,7350.25736,7336.02376319,7454.6,7287.0,2297.90981507
2019-12-04,btcusd,7336.0,7238.3,7890.0,7129.0,11723.6030484
2019-12-05,btcusd,7239.4,7440.0,7530.9,7191.0,4785.98602868
2019-12-06,btcusd,7440.0,7588.3,7661.8,7350.0,5714.48897892
2019-12-07,btcusd,7584.7,7543.2,7669.8,7516.7,1724.38837205
2019-12-08,btcusd,7543.1,7564.6,7620.0,7433.6,4300.36168837
2019-12-09,btcusd,7564.6,7379.52142186,7748.7,7306.2,6556.87776181
2019-12-10,btcusd,7379.52142186,7254.6,7434.6,7200.0,3640.21357381
2019-12-11,btcusd,7254.6,7230.72229344,7312.0,7169.0,3124.7080789
2019-12-12,btcusd,7230.8,7224.0,7369.0188921,7132.8,5640.15053042
2019-12-13,btcusd,7224.1,7283.2,7332.0,7218.7,2901.56609731
2019-12-14,btcusd,7283.2,7100.8,7290.5,7032.6,3411.30434483
2019-12-15,btcusd,7100.8,7152.7,7224.8,7043.9,3562.90214534
2019-12-16,btcusd,7152.7,6926.6,7196.0,6900.0,13417.83009933
2019-12-17,btcusd,6926.8,6667.1,6972.0,6620.0,12656.31332305
2019-12-18,btcusd,6667.0681032,7326.2,7482.2,6477.0,13752.71016785
2019-12-19,btcusd,7326.2,7181.8,7417.1,7079.7,5430.84308582
2019-12-20,btcusd,7181.7701988,7212.92590776,7249.0,7116.8,5703.23987872
2019-12-21,btcusd,7213.0,7166.4,7215.1,7136.5,2281.85065142
2019-12-22,btcusd,7166.4,7535.1,7541.4,7159.6,3620.89450408
2019-12-23,btcusd,7535.9,7347.4,7715.1,7282.4,7082.31909885
2019-12-24,btcusd,7347.4,7276.9,7445.0,7182.1,4254.62113215
2019-12-25,btcusd,7276.9,7220.1,7294.2,7113.2,3361.83404018
2019-12-26,btcusd,7220.053366,7232.4,7465.0,7181.8,4715.48411984
2019-12-27,btcusd,7231.6,7287.0,7300.0,7113.3,3996.64722714
2019-12-28,btcusd,7287.0,7334.4,7390.0,7279.2,2731.06071133
2019-12-29,btcusd,7334.4,7413.6,7551.6,7311.6,2494.48720595
2019-12-30,btcusd,7416.1,7260.9,7421.7,7201.29026477,4088.9581586
2019-12-31,btcusd,7260.9,7208.3,7333.0,7161.3,2992.68613293
2020-01-01,btcusd,7208.2,7212.7,7285.1,7185.4,2071.05604595
2020-01-02,btcusd,7212.395985,6989.4,7225.8,6963.0,4849.33844669
2020-01-03,btcusd,6989.4,7371.2,7444.9,6909.3,6681.66874052
2020-01-04,btcusd,7371.1,7369.83176114,7422.0,7297.3,4265.71285464
2020-01-05,btcusd,7370.3,7364.6,7509.9,7315.8,4450.63547483
2020-01-06,btcusd,7363.9,7757.9,7785.0,7358.0,8541.27969512
2020-01-07,btcusd,7759.5,8154.1,8210.3,7741.9,12355.97377472
2020-01-08,btcusd,8158.3,8036.8,8442.0,7877.6,11756.80045611
2020-01-09,btcusd,8036.8,7817.4514653,8036.8,7756.0,4671.29012564
2020-01-10,btcusd,7817.4,8184.5,8185.9,7675.8,7857.91800302
2020-01-11,btcusd,8180.3,8013.7,8282.4,7991.8,4254.51762488
2020-01-12,btcusd,8013.63408437,8174.7,8174.7,7951.7,3207.41767775
2020-01-13,btcusd,8174.6670523,8095.8,8199.7,8053.6,2593.23954615
2020-01-14,btcusd,8095.8,8772.6,8829.0,8095.8,16573.65972765
2020-01-15,btcusd,8771.0,8807.7,8873.0,8560.1,8779.11954403
2020-01-16,btcusd,8807.7,8720.6,8839.9,8579.8,5311.58250504
2020-01-17,btcusd,8719.54720583,8875.4,9000.0,8674.2,9692.87415905
2020-01-18,btcusd,8875.5,8891.6,8965.0,8791.12468089,3460.77284892
2020-01-19,btcusd,8891.5,8698.7,9169.5,8450.0,12407.35672898
2020-01-20,btcusd,8698.7,8638.2,8741.1,8519.6,4105.40575415
2020-01-21,btcusd,8638.2,8734.1,8787.17417425,8500.0,3251.16389954
2020-01-22,btcusd,8734.2,8663.9,8799.9,8580.5,2354.22930226
2020-01-23,btcusd,8663.8,8403.56851721,8670.4,8296.0,5703.90855399
2020-01-24,btcusd,8403.56851721,8447.12967307,8523.0,8246.0,3508.74666982
2020-01-25,btcusd,8447.1,8353.7,8447.2,8280.0,2101.66598957
2020-01-26,btcusd,8353.7,8621.5,8631.6,8301.0,3518.08289784
2020-01-27,btcusd,8621.6,8912.0,9001.86207428,8585.0,6276.878829
2020-01-28,btcusd,8912.0570368,9397.0,9414.0,8911.1,9119.89518062
2020-01-29,btcusd,9393.67551447,9300.3,9442.3,9242.2,4603.22515537
2020-01-30,btcusd,9305.2,9512.71161782,9550.0,9122.8,9020.7746299
2020-01-31,btcusd,9512.71161782,9367.4,9519.9,9220.3,4868.45814453
2020-02-01,btcusd,9367.5,9408.0,9476.4,9318.0,2534.89130183
2020-02-02,btcusd,9409.4,9352.2,9501.3,9165.0,6439.08974277
2020-02-03,btcusd,9353.0,9309.3,9628.6,9247.0,6717.98950381
2020-02-04,btcusd,9309.2,9197.4,9359.8,9112.5,4069.49633762
2020-02-05,btcusd,9197.4,9612.0,9731.9,9180.2023255,10769.12701241
2020-02-06,btcusd,9612.1,9744.90010004,9860.0,9547.0,8583.738804
2020-02-07,btcusd,9745.0,9805.2,9860.0,9683.9,3703.84268634
2020-02-08,btcusd,9805.2,9877.2,9920.8,9657.8,5525.97872617
2020-02-09,btcusd,9877.3,10151.0,10165.0,9871.1,9637.91116045
2020-02-10,btcusd,10151.93578445,9851.2,10187.0,9701.0,8521.96836298
2020-02-11,btcusd,9851.7,10247.0,10316.0,9720.0,8425.2741537
2020-02-12,btcusd,10247.0,10338.0,10460.0,10238.0,8707.36085065
2020-02-13,btcusd,10338.0,10222.0,10491.0,10058.0,8976.65463806
2020-02-14,btcusd,10222.82359378,10335.0,10373.0,10101.0,4127.43243172
2020-02-15,btcusd,10335.0,9900.9,10373.0,9800.0,6397.60288513
2020-02-16,btcusd,9901.0,9926.8,10037.0,9651.3,6931.63016385
2020-02-17,btcusd,9925.3,9708.0,9969.2,9501.5,9300.64272414
2020-02-18,btcusd,9712.0,10184.0,10275.0,9625.8,8248.34330105
2020-02-19,btcusd,10184.0,9592.3,10310.0,9290.0,13936.96722914
2020-02-20,btcusd,9590.8,9608.1,9699.9,9359.7,6497.36311172
2020-02-21,btcusd,9609.2,9692.9,9760.3,9566.8,11101.12445238
2020-02-22,btcusd,9692.9,9663.0,9719.0,9565.1,1844.44583851
2020-02-23,btcusd,9663.0,9985.0,10001.0,9660.0,7322.16782784
2020-02-24,btcusd,9985.0,9674.1,10022.0,9441.2,6591.77164856
2020-02-25,btcusd,9674.0,9327.5,9691.9,9251.4,8488.33003873
2020-02-26,btcusd,9327.4,8813.2,9385.9,8652.7,14585.8037278
2020-02-27,btcusd,8807.1,8825.6,8975.0,8555.0,8392.7080767
2020-02-28,btcusd,8825.66115173,8728.0,8908.3,8455.09929552,7079.49848295
2020-02-29,btcusd,8728.0,8561.5,8829.0,8557.3,2496.91014468
2020-03-01,btcusd,8561.4,8556.7,8775.0,8460.0,5391.10657424
2020-03-02,btcusd,8556.7,8938.4,8990.8,8524.62816151,5322.09121706
2020-03-03,btcusd,8938.6,8791.1,8940.0,8686.2,5324.51374097
2020-03-04,btcusd,8792.3,8788.6,8877.7,8718.4,4170.44984814
2020-03-05,btcusd,8788.6,9090.8,9186.5,8788.6,5715.98442883
2020-03-06,btcusd,9090.0,9180.6,9199.7,9011.3,3138.04299005
2020-03-07,btcusd,9180.6,8919.0,9241.5,8867.4,4488.72430692
2020-03-08,btcusd,8918.9,8073.99728926,8919.0,8043.2,25592.0034775
2020-03-09,btcusd,8073.9,7967.3,8215.0,7700.0,22558.46653578
2020-03-10,btcusd,7965.4,7913.8,8180.0,7776.6,10174.46424416
2020-03-11,btcusd,7917.9301252,7969.6,8034.6,7634.8,10975.8456232
2020-03-12,btcusd,7974.4,4873.1,8001.7,4607.7,116698.05168985
2020-03-13,btcusd,4886.0,5625.7,5973.3,4000.0,102821.64605317
2020-03-14,btcusd,5620.9,5218.2,5682.4,5095.0,18639.84392061
2020-03-15,btcusd,5218.2,5383.2,5987.0,5133.0,22624.20474846
2020-03-16,btcusd,5383.2,5058.5,5388.9,4467.9009243,41779.40947088
2020-03-17,btcusd,5058.5,5339.1,5572.8,4956.3,19595.85843754
2020-03-18,btcusd,5339.1,5416.2,5487.96366832,5033.0,21127.20019235
2020-03-19,btcusd,5417.0,6173.6,6416.7,5264.6,31248.3352863
2020-03-20,btcusd,6173.9,6206.5,6929.8,5665.0246058,31077.03304621
2020-03-21,btcusd,6209.2,6201.7,6474.7,5882.4,12942.29259347
2020-03-22,btcusd,6201.8,5820.09678077,6410.9,5755.5,16275.91741269
2020-03-23,btcusd,5820.0,6491.5,6664.3,5677.0,19554.6831608
2020-03-24,btcusd,6489.7,6762.09308369,6840.0,6406.0,16617.89644742
2020-03-25,btcusd,6762.1,6688.2,6968.0,6430.2,13788.85716863
2020-03-26,btcusd,6688.29966788,6751.9,6790.8,6516.0,6728.7182611
2020-03-27,btcusd,6752.5,6370.0,6861.4,6256.0,11079.80334647
2020-03-28,btcusd,6371.9,6250.0,6371.9,6050.0,12963.61054843
2020-03-29,btcusd,6249.5,5892.7,6280.0,5892.6,11218.70658346
2020-03-30,btcusd,5892.6,6407.6,6636.0,5880.9,12378.55890583
2020-03-31,btcusd,6407.6,6427.68278638,6536.0,6349.7,5753.09313213
2020-04-01,btcusd,6429.0,6675.0,6726.5,6180.0,11234.4749959
2020-04-02,btcusd,6679.5,6810.7,7283.5,6580.0,20104.5807124
2020-04-03,btcusd,6811.8,6740.8,7049.1,6623.3,9968.39865963
2020-04-04,btcusd,6742.0,6880.1,7014.0,6660.0,7124.3330499
2020-04-05,btcusd,6880.6,6780.2,6917.9,6690.2,5652.67664892
2020-04-06,btcusd,6780.8,7340.2,7364.4,6775.1,14585.69114306
2020-04-07,btcusd,7340.2,7202.99832851,7454.3,7088.0,11993.35282812
2020-04-08,btcusd,7201.8,7367.0,7420.0,7151.64491202,8182.42316218
2020-04-09,btcusd,7367.1,7293.7,7370.7,7117.0,7754.20710232
2020-04-10,btcusd,7293.7,6875.5,7305.76199669,6756.3,15844.60006755
2020-04-11,btcusd,6874.3,6884.5,6957.8,6780.0,4068.11318523
2020-04-12,btcusd,6884.5,6919.0,7192.5,6797.6,8889.09930425
2020-04-13,btcusd,6916.6,6848.7,6917.0,6571.1,12678.37087725
2020-04-14,btcusd,6847.30541983,6874.0,6985.0,6762.6,4302.34215197
2020-04-15,btcusd,6872.9,6633.7227701,6940.6,6620.5,6006.94443124
2020-04-16,btcusd,6633.7227701,7114.7,7200.0,6500.4,17754.64674559
2020-04-17,btcusd,7114.7,7045.8,7160.5,7010.2,4680.56258763
2020-04-18,btcusd,7045.8054993,7268.8,7309.7,7031.1,5200.81546636
2020-04-19,btcusd,7269.0,7133.3,7285.4,7056.9,4738.70085075
2020-04-20,btcusd,7133.3,6837.7,7236.3,6766.0,9978.68485058
2020-04-21,btcusd,6837.1,6850.0,6958.8,6770.1,6462.76716396
2020-04-22,btcusd,6849.9405434,7133.0,7164.0,6826.1783037,5145.54095742
2020-04-23,btcusd,7133.0,7498.9,7773.9,7042.0,16382.17175154
2020-04-24,btcusd,7499.0,7508.3,7614.0,7420.1,8804.91471287
2020-04-25,btcusd,7508.4,7538.5,7700.0,7450.0,5172.52094918
2020-04-26,btcusd,7538.6,7697.9,7697.9,7473.5,5323.10997912
2020-04-27,btcusd,7697.9,7777.6033919,7777.7,7613.4,6896.32676602
2020-04-28,btcusd,7777.7,7750.7,7777.7,7655.8,5624.81706935
2020-04-29,btcusd,7750.6,8778.7,8918.0,7705.1,30251.52005367
2020-04-30,btcusd,8782.1,8631.81715292,9441.90721684,8416.0,29829.04982383
2020-05-01,btcusd,8630.7,8822.8,9070.0,8626.5,7918.29898302
2020-05-02,btcusd,8823.0,8982.3,9004.043244,8756.2,5097.22853333
2020-05-03,btcusd,8982.4,8899.8,9198.0,8738.0,9765.79842519
2020-05-04,btcusd,8901.34819902,8865.8,8961.8,8517.0,9320.33222342
2020-05-05,btcusd,8867.5,9020.1,9124.8,8758.6,7716.45989178
2020-05-06,btcusd,9020.1,9152.47099343,9418.0,8913.56992467,8729.63282109
2020-05-07,btcusd,9150.5,9979.6,10045.0,9029.0,19874.51458376
2020-05-08,btcusd,9979.6,9792.4,10025.0,9705.0,12205.17623293
2020-05-09,btcusd,9792.3,9537.8,9900.0,9463.99256,8259.43034571
2020-05-10,btcusd,9537.7,8722.2,9559.0,8101.0,26516.70657788
2020-05-11,btcusd,8721.2,8555.1,9142.0,8200.0,20562.16222507
2020-05-12,btcusd,8555.0507848,8811.4,8968.0,8526.4,5653.92157888
2020-05-13,btcusd,8811.3,9312.0,9408.0,8799.5,9885.42114334
2020-05-14,btcusd,9311.967387,9790.95415762,9938.7,9266.2,12867.68761721
2020-05-15,btcusd,9791.0,9311.2,9848.9,9130.2,11340.26978057
2020-05-16,btcusd,9307.6,9387.9520897,9580.0,9222.0,4157.69176242
2020-05-17,btcusd,9386.0,9668.2,9883.5,9329.7,9663.26208676
2020-05-18,btcusd,9668.2,9714.82516261,9944.0,9450.0,9201.53654882
2020-05-19,btcusd,9714.9,9769.4,9878.0,9457.8,5587.12465583
2020-05-20,btcusd,9770.1,9502.0,9842.7,9301.0,9595.21917999
2020-05-21,btcusd,9502.0,9057.1,9564.1,8815.3,11339.88801098
2020-05-22,btcusd,9059.2,9162.4,9269.0,8935.4,3832.77249212
2020-05-23,btcusd,9162.3448589,9175.6,9304.0,9072.8,2453.125717
2020-05-24,btcusd,9176.4,8710.1,9300.0,8688.0,6733.49715849
2020-05-25,btcusd,8710.1,8902.0,8963.7,8620.0,5608.75457158
2020-05-26,btcusd,8901.1,8845.5,9013.3,8704.9,3944.81212719
2020-05-27,btcusd,8845.5,9210.29871677,9225.0,8822.2,5461.63149989
2020-05-28,btcusd,9210.3,9589.3,9630.3,9118.2,7632.42847296
2020-05-29,btcusd,9587.5,9426.1,9618.8,9352.0,3876.5759255
2020-05-30,btcusd,9425.1,9706.4,9750.0,9323.3,6158.32666792
2020-05-31,btcusd,9707.1,9451.1,9707.2,9402.6,3691.18204291
2020-06-01,btcusd,9451.1,10225.97600025,10398.0,9421.75975983,13427.10257919
2020-06-02,btcusd,10225.97600025,9526.96808253,10252.0,9150.0,21471.12078961
2020-06-03,btcusd,9526.9,9676.6,9689.8,9400.0,2672.27666933
2020-06-04,btcusd,9677.6,9790.700076,9882.1,9461.00275433,4275.99014709
2020-06-05,btcusd,9790.700076,9620.4,9865.8,9620.4,3625.85631543
2020-06-06,btcusd,9620.4,9668.4,9742.3,9552.60822337,1949.45635856
2020-06-07,btcusd,9668.5,9747.1,9814.0,9393.8,4709.02827497
2020-06-08,btcusd,9749.9,9784.4,9800.0,9647.1,2361.71549019
2020-06-09,btcusd,9784.5,9771.9,9876.0,9577.9,3403.0473055
2020-06-10,btcusd,9774.0,9898.8,10012.0,9661.6,4438.62306475
2020-06-11,btcusd,9898.9,9272.2,9972.8,9084.0,15783.06793445
2020-06-12,btcusd,9277.9,9468.3,9544.0,9246.0,5048.84363315
2020-06-13,btcusd,9468.0,9480.87818464,9498.6,9363.59686037,1845.58355902
